id,numero_da_amostra,tipo_da_forma_de_abastecimento,ano,mes,data_da_coleta,area,zona,latitude,longitude,parametro,resultado,procedencia_da_coleta,ponto_de_coleta,resultado_original,resultado_numerico,data_coleta,bairro,conforme
314,250104000754,SAA,2025,4,2025-04-29,MONTE SERRAT,Urbana,-12.9576787,-38.4968458,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-29,MONTE SERRAT,True
315,250104000765,SAA,2025,4,2025-04-29,FAZENDA GRANDE DO RETIRO,Urbana,-12.9474788,-38.4816556,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-29,FAZENDA GRANDE DO RETIRO,True
316,250104000756,SAA,2025,4,2025-04-29,DENDEZEIROS,Urbana,-12.929073,-38.505819,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-29,DENDEZEIROS,True
317,250104000746,SAA,2025,4,2025-04-28,NAZARE,Urbana,-12.9717935,-38.5024859,Turbidez (uT),"0,07",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,07",0.07,2025-04-28,NAZARE,True
318,250104000744,SAA,2025,4,2025-04-28,NAZARE,Urbana,-12.9722076,-38.5015539,Turbidez (uT),"3,29",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"3,29",3.29,2025-04-28,NAZARE,True
319,250104000763,SAA,2025,4,2025-04-29,SAO CAETANO,Urbana,-12.9368449,-38.4886624,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-29,SAO CAETANO,True
320,250104000747,SAA,2025,4,2025-04-28,SANTO ANTÔNIO ALÉM DO CARMO,Urbana,-12.9672411,-38.5051227,Turbidez (uT),"1,08",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,08",1.08,2025-04-28,SANTO ANTÔNIO ALÉM DO CARMO,True
321,250104000740,SAA,2025,4,2025-04-28,TORORO,Urbana,-12.9830904,-38.5088441,Turbidez (uT),"1,07",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,07",1.07,2025-04-28,TORORO,True
322,250104000757,SAA,2025,4,2025-04-29,CAMINHO DE AREIA,Urbana,-12.9299165,-38.5055196,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-29,CAMINHO DE AREIA,True
323,250104000764,SAA,2025,4,2025-04-29,FAZENDA GRANDE DO RETIRO,Urbana,-12.941824,-38.4830356,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-29,FAZENDA GRANDE DO RETIRO,True
324,250104000766,SAA,2025,4,2025-04-29,FAZENDA GRANDE DO RETIRO,Urbana,-12.9483085,-38.4790421,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-29,FAZENDA GRANDE DO RETIRO,True
325,250104000761,SAA,2025,4,2025-04-29,VALERIA,Urbana,-12.8730556,-38.4352778,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-29,VALERIA,True
326,250104000753,SAA,2025,4,2025-04-29,BONFIM,Urbana,-12.9245802,-38.5105627,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-29,BONFIM,True
327,250104000749,SAA,2025,4,2025-04-29,MASSARANDUBA,Urbana,-12.9282909,-38.497982,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-29,MASSARANDUBA,True
328,250104000741,SAA,2025,4,2025-04-28,NAZARE,Urbana,-12.9788937,-38.5082991,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-28,NAZARE,True
329,250104000750,SAA,2025,4,2025-04-29,MASSARANDUBA,Urbana,-12.9253958,-38.5019419,Turbidez (uT),"1,49",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,49",1.49,2025-04-29,MASSARANDUBA,True
330,250104000679,SAA,2025,4,2025-04-09,COSTA AZUL,Urbana,-12.9852244,-38.4374353,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-09,COSTA AZUL,True
331,250104000603,SAA,2025,4,2025-04-02,RIO VERMELHO,Urbana,-13.0133815,-38.4895824,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-02,RIO VERMELHO,True
332,250104000745,SAA,2025,4,2025-04-28,NAZARE,Urbana,-12.9720626,-38.501378,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-28,NAZARE,True
333,250104000596,SAA,2025,4,2025-04-02,BARRIS,Urbana,-12.989951,-38.5119076,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-02,BARRIS,True
334,250104000611,SAA,2025,4,2025-04-03,CAIXA D'AGUA,Urbana,-12.9569299,-38.4954377,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,"0,02",0.02,2025-04-03,CAIXA D'AGUA,True
335,250104000651,SAA,2025,4,2025-04-08,SAO MARCOS,Urbana,-12.9254223,-38.4359021,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-08,SAO MARCOS,True
336,250104000733,SAA,2025,4,2025-04-28,ILHA AMARELA,Urbana,-12.8876049,-38.4689196,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,"0,02",0.02,2025-04-28,ILHA AMARELA,True
337,250104000667,SAA,2025,4,2025-04-08,SAO CAETANO,Urbana,-12.9340897,-38.4763333,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-08,SAO CAETANO,True
338,250104000578,SAA,2025,4,2025-04-01,ENGENHO VELHO DE BROTAS,Urbana,-12.9881932,-38.5008212,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-01,ENGENHO VELHO DE BROTAS,True
339,250104000692,SAA,2025,4,2025-04-10,ROMA,Urbana,-12.934831,-38.5088189,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-10,ROMA,True
340,250104000644,SAA,2025,4,2025-04-07,SUSSUARANA,Urbana,-12.9330548,-38.4451906,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-07,SUSSUARANA,True
341,250104000582,SAA,2025,4,2025-04-01,CAMPINAS DE BROTAS,Urbana,-12.9822708,-38.4778317,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,"0,02",0.02,2025-04-01,CAMPINAS DE BROTAS,True
342,250104000589,SAA,2025,4,2025-04-02,PATAMARES,Urbana,-12.94097,-38.40252,Turbidez (uT),"0,02",INTRA-DOMICILIAR / INTRA-PREDIAL,Torneira após a reservação,"0,02",0.02,2025-04-02,PATAMARES,True
343,250104000613,SAA,2025,4,2025-04-03,LIBERDADE,Urbana,-12.9495478,-38.4959448,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-03,LIBERDADE,True
344,250104000606,SAA,2025,4,2025-04-03,IAPI,Urbana,-12.9571707,-38.4878926,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-03,IAPI,True
345,250104000598,SAA,2025,4,2025-04-02,ITAIGARA,Urbana,-12.996705,-38.4620204,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-02,ITAIGARA,True
346,250104000588,SAA,2025,4,2025-04-02,PATAMARES,Urbana,-12.94097,-38.40252,Turbidez (uT),"0,02",INTRA-DOMICILIAR / INTRA-PREDIAL,Torneira após a reservação,"0,02",0.02,2025-04-02,PATAMARES,True
347,250104000620,SAA,2025,4,2025-04-03,BROTAS,Urbana,-12.9810131,-38.5005866,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-03,BROTAS,True
348,250104000619,SAA,2025,4,2025-04-03,DANIEL LISBOA,Urbana,-12.9852761,-38.488064,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-03,DANIEL LISBOA,True
349,250104000643,SAA,2025,4,2025-04-07,MATA ESCURA,Urbana,-12.9312127,-38.4578836,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-07,MATA ESCURA,True
350,250104000671,SAA,2025,4,2025-04-09,IMBUI,Urbana,-12.9695384,-38.4323755,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-09,IMBUI,True
351,250104000575,SAA,2025,4,2025-04-01,HORTO FLORESTAL,Urbana,-12.996216,-38.4880617,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-01,HORTO FLORESTAL,True
352,250104000569,SAA,2025,4,2025-04-01,MUSSURUNGA I,Urbana,-12.9174058,-38.3658434,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-01,MUSSURUNGA I,True
353,250104000666,SAA,2025,4,2025-04-08,BOA VISTA DE SAO CAETANO,Urbana,-12.9291007,-38.4775421,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-08,BOA VISTA DE SAO CAETANO,True
354,250104000624,SAA,2025,4,2025-04-03,SETE PORTAS,Urbana,-12.9686314,-38.4967082,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-03,SETE PORTAS,True
355,250104000738,SAA,2025,4,2025-04-28,BARRIS,Urbana,-12.9845567,-38.5141403,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-28,BARRIS,True
356,250104000649,SAA,2025,4,2025-04-08,VILA CANARIA,Urbana,-12.9123519,-38.4432356,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-08,VILA CANARIA,True
357,250104000584,SAA,2025,4,2025-04-01,CAMPINAS DE BROTAS,Urbana,-12.9811285,-38.4765116,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-01,CAMPINAS DE BROTAS,True
358,250104000708,SAA,2025,4,2025-04-14,RESGATE,Urbana,-12.9603655,-38.4667637,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-14,RESGATE,True
359,250104000640,SAA,2025,4,2025-04-07,TANCREDO NEVES,Urbana,-12.9456707,-38.4466258,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-07,TANCREDO NEVES,True
360,250104000717,SAA,2025,4,2025-04-14,JARDIM APIPEMA,Urbana,-13.0055148,-38.5180584,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-14,JARDIM APIPEMA,True
361,250104000642,SAA,2025,4,2025-04-07,JARDIM SANTO INACIO,Urbana,-12.9299969,-38.461718,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-07,JARDIM SANTO INACIO,True
362,250104000627,SAA,2025,4,2025-04-03,AGUAS CLARAS,Urbana,-12.8937081,-38.440751,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,"0,02",0.02,2025-04-03,AGUAS CLARAS,True
363,250104000680,SAA,2025,4,2025-04-09,RIO VERMELHO,Urbana,-13.0159885,-38.486434,Turbidez (uT),"2,76",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,76",2.76,2025-04-09,RIO VERMELHO,True
364,250104000590,SAA,2025,4,2025-04-02,PATAMARES,Urbana,-12.94097,-38.40252,Turbidez (uT),"0,02",INTRA-DOMICILIAR / INTRA-PREDIAL,Torneira após a reservação,"0,02",0.02,2025-04-02,PATAMARES,True
365,250104000610,SAA,2025,4,2025-04-03,CAIXA D'AGUA,Urbana,-12.957181,-38.493831,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-03,CAIXA D'AGUA,True
366,250104000714,SAA,2025,4,2025-04-14,NARANDIBA,Urbana,-12.953021,-38.4488291,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-14,NARANDIBA,True
367,250104000577,SAA,2025,4,2025-04-01,ACUPE DE BROTAS,Urbana,-12.9877296,-38.4967736,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-01,ACUPE DE BROTAS,True
368,250104000608,SAA,2025,4,2025-04-03,IAPI,Urbana,-12.9583341,-38.4772231,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-03,IAPI,True
369,250104000681,SAA,2025,4,2025-04-09,RIO VERMELHO,Urbana,-13.0120405,-38.4882229,Turbidez (uT),"0,64",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,64",0.64,2025-04-09,RIO VERMELHO,True
370,250104000727,SAA,2025,4,2025-04-28,SAO TOME DE PARIPE,Urbana,-12.8233068,-38.483419,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-28,SAO TOME DE PARIPE,True
371,250104000630,SAA,2025,4,2025-04-07,CAJAZEIRAS,Urbana,-12.8865546,-38.419571,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-07,CAJAZEIRAS,True
372,250104000672,SAA,2025,4,2025-04-09,BOCA DO RIO,Urbana,-12.9735981,-38.4259731,Turbidez (uT),"0,02",ESTAÇÃO DE TRATAMENTO DE ÁGUA,Saída de tratamento/pós-desinfecção,"0,02",0.02,2025-04-09,BOCA DO RIO,True
373,250104000673,SAA,2025,4,2025-04-09,BOCA DO RIO,Urbana,-12.9735981,-38.4259731,Turbidez (uT),"0,02",ESTAÇÃO DE TRATAMENTO DE ÁGUA,Saída de tratamento/pós-desinfecção,"0,02",0.02,2025-04-09,BOCA DO RIO,True
374,250104000580,SAA,2025,4,2025-04-01,BROTAS,Urbana,-12.9774119,-38.4994044,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-01,BROTAS,True
375,250104000663,SAA,2025,4,2025-04-08,FAZENDA GRANDE DO RETIRO,Urbana,-12.9431764,-38.4804076,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-08,FAZENDA GRANDE DO RETIRO,True
376,250104000629,SAA,2025,4,2025-04-07,AGUAS CLARAS,Urbana,-12.8887609,-38.4208856,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-07,AGUAS CLARAS,True
377,250104000704,SAA,2025,4,2025-04-10,SANTO ANTÔNIO ALÉM DO CARMO,Urbana,-12.9672411,-38.5051227,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-10,SANTO ANTÔNIO ALÉM DO CARMO,True
378,250104000665,SAA,2025,4,2025-04-08,SAO CAETANO,Urbana,-12.9334698,-38.4828891,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-08,SAO CAETANO,True
379,250104000669,SAA,2025,4,2025-04-09,PARALELA,Urbana,-12.9565084,-38.4291786,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-09,PARALELA,True
380,250104000660,SAA,2025,4,2025-04-08,BOM JUA,Urbana,-12.9402491,-38.4748667,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-08,BOM JUA,True
381,250104000686,SAA,2025,4,2025-04-10,URUGUAI,Urbana,-12.9380932,-38.4999194,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-10,URUGUAI,True
382,250104000650,SAA,2025,4,2025-04-08,PAU DA LIMA,Urbana,-12.91594,-38.4436263,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-08,PAU DA LIMA,True
383,250104000705,SAA,2025,4,2025-04-10,PELOURINHO,Urbana,-12.9730867,-38.5086675,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-10,PELOURINHO,True
384,250104000647,SAA,2025,4,2025-04-08,CASTELO BRANCO,Urbana,-12.9043897,-38.4408708,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-08,CASTELO BRANCO,True
385,250104000703,SAA,2025,4,2025-04-10,NAZARE,Urbana,-12.9717935,-38.5024859,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-10,NAZARE,True
386,250104000616,SAA,2025,4,2025-04-03,CAMPINAS DE BROTAS,Urbana,-12.9822708,-38.4778317,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,"0,02",0.02,2025-04-03,CAMPINAS DE BROTAS,True
387,250104000570,SAA,2025,4,2025-04-01,MUSSURUNGA II,Urbana,-12.9212027,-38.3729963,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-01,MUSSURUNGA II,True
388,250104000631,SAA,2025,4,2025-04-07,CAJAZEIRAS,Urbana,-12.8979121,-38.4129377,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-07,CAJAZEIRAS,True
389,250104000736,SAA,2025,4,2025-04-28,SÃO BARTOLOMEU,Urbana,-12.9005604,-38.4762833,Turbidez (uT),"1,23",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,23",1.23,2025-04-28,SÃO BARTOLOMEU,True
390,250104000726,SAA,2025,4,2025-04-28,PERIPERI,Urbana,-12.865501,-38.4575642,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-28,PERIPERI,True
391,250104000691,SAA,2025,4,2025-04-10,BONFIM,Urbana,-12.9300624,-38.5107076,Turbidez (uT),"7,56",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"7,56",7.56,2025-04-10,BONFIM,False
392,250104000604,SAA,2025,4,2025-04-03,BAIXA DE QUINTAS,Urbana,-12.9655171,-38.492633,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-04-03,BAIXA DE QUINTAS,True
393,250104000614,SAA,2025,4,2025-04-03,LIBERDADE,Urbana,-12.9471449,-38.4936106,Cloro residual livre (mg/L),"0,24",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,24",0.24,2025-04-03,LIBERDADE,True
394,250104000736,SAA,2025,4,2025-04-28,SÃO BARTOLOMEU,Urbana,-12.9005604,-38.4762833,Cloro residual livre (mg/L),"0,44",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,44",0.44,2025-04-28,SÃO BARTOLOMEU,True
395,250104000733,SAA,2025,4,2025-04-28,ILHA AMARELA,Urbana,-12.8876049,-38.4689196,Cloro residual livre (mg/L),"1,78",SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,"1,78",1.78,2025-04-28,ILHA AMARELA,True
396,250104000718,SAA,2025,4,2025-04-14,BARRA,Urbana,-13.0063116,-38.5285232,Cloro residual livre (mg/L),"1,88",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,88",1.88,2025-04-14,BARRA,True
397,250104000588,SAA,2025,4,2025-04-02,PATAMARES,Urbana,-12.94097,-38.40252,Cloro residual livre (mg/L),"0,24",INTRA-DOMICILIAR / INTRA-PREDIAL,Torneira após a reservação,"0,24",0.24,2025-04-02,PATAMARES,True
398,250104000653,SAA,2025,4,2025-04-08,NOVA BRASILIA,Urbana,-12.9175416,-38.4086382,Cloro residual livre (mg/L),"2,55",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,55",2.55,2025-04-08,NOVA BRASILIA,False
399,250104000731,SAA,2025,4,2025-04-28,COUTOS,Urbana,-12.8563611,-38.499171,Cloro residual livre (mg/L),"0,95",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,95",0.95,2025-04-28,COUTOS,True
400,250104000737,SAA,2025,4,2025-04-28,BARRIS,Urbana,-12.9870789,-38.5140829,Cloro residual livre (mg/L),"1,32",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,32",1.32,2025-04-28,BARRIS,True
401,250104000677,SAA,2025,4,2025-04-09,STIEP,Urbana,-12.9802634,-38.4491574,Cloro residual livre (mg/L),"1,92",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,92",1.92,2025-04-09,STIEP,True
402,250104000579,SAA,2025,4,2025-04-01,ENGENHO VELHO DE BROTAS,Urbana,-12.9844187,-38.5035581,Cloro residual livre (mg/L),"1,69",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,69",1.69,2025-04-01,ENGENHO VELHO DE BROTAS,True
403,250104000603,SAA,2025,4,2025-04-02,RIO VERMELHO,Urbana,-13.0133815,-38.4895824,Cloro residual livre (mg/L),"2,93",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,93",2.93,2025-04-02,RIO VERMELHO,False
404,250104000678,SAA,2025,4,2025-04-09,JARDIM ARMAÇÃO,Urbana,-12.9963548,-38.4497756,Cloro residual livre (mg/L),"1,35",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,35",1.35,2025-04-09,JARDIM ARMAÇÃO,True
405,250104000675,SAA,2025,4,2025-04-09,BOCA DO RIO,Urbana,-12.9797437,-38.436922,Cloro residual livre (mg/L),"0,08",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,08",0.08,2025-04-09,BOCA DO RIO,False
406,250104000730,SAA,2025,4,2025-04-28,PARIPE,Urbana,-12.8453611,-38.4666667,Cloro residual livre (mg/L),"1,03",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,03",1.03,2025-04-28,PARIPE,True
407,250104000577,SAA,2025,4,2025-04-01,ACUPE DE BROTAS,Urbana,-12.9877296,-38.4967736,Cloro residual livre (mg/L),"2,17",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,17",2.17,2025-04-01,ACUPE DE BROTAS,False
408,250104000657,SAA,2025,4,2025-04-08,SAO MARCOS,Urbana,-12.9331497,-38.8442065,Cloro residual livre (mg/L),"6,1",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"6,1",6.1,2025-04-08,SAO MARCOS,False
409,250104000658,SAA,2025,4,2025-04-08,PAU DA LIMA,Urbana,-12.9287618,-38.430412,Cloro residual livre (mg/L),"2,55",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,55",2.55,2025-04-08,PAU DA LIMA,False
410,250104000732,SAA,2025,4,2025-04-28,ILHA AMARELA,Urbana,-12.8876049,-38.4689196,Cloro residual livre (mg/L),"1,84",SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,"1,84",1.84,2025-04-28,ILHA AMARELA,True
411,250104000734,SAA,2025,4,2025-04-28,ILHA AMARELA,Urbana,-12.8877313,-38.4690693,Cloro residual livre (mg/L),"1,65",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,65",1.65,2025-04-28,ILHA AMARELA,True
412,250104000695,SAA,2025,4,2025-04-10,BARRIS,Urbana,-12.9870789,-38.5140829,Cloro residual livre (mg/L),"1,49",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,49",1.49,2025-04-10,BARRIS,True
413,250104000586,SAA,2025,4,2025-04-02,PATAMARES,Urbana,-12.94097,-38.40252,Cloro residual livre (mg/L),"0,62",INTRA-DOMICILIAR / INTRA-PREDIAL,Torneira após a reservação,"0,62",0.62,2025-04-02,PATAMARES,True
414,250104000568,SAA,2025,4,2025-04-01,PIATA,Urbana,-12.9347395,-38.3846333,Cloro residual livre (mg/L),"3,43",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"3,43",3.43,2025-04-01,PIATA,False
415,250104000629,SAA,2025,4,2025-04-07,AGUAS CLARAS,Urbana,-12.8887609,-38.4208856,Cloro residual livre (mg/L),"1,25",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,25",1.25,2025-04-07,AGUAS CLARAS,True
416,250104000760,SAA,2025,4,2025-04-29,VALERIA,Urbana,-12.8792686,-38.4385021,Cloro residual livre (mg/L),"2,74",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,74",2.74,2025-04-29,VALERIA,False
417,250104000755,SAA,2025,4,2025-04-29,MONTE SERRAT,Urbana,-12.9293799,-38.5164245,Cloro residual livre (mg/L),"2,32",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,32",2.32,2025-04-29,MONTE SERRAT,False
418,250104000758,SAA,2025,4,2025-04-29,PIRAJA,Urbana,-12.8983029,-38.4584337,Cloro residual livre (mg/L),"2,06",SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,"2,06",2.06,2025-04-29,PIRAJA,False
419,250104000765,SAA,2025,4,2025-04-29,FAZENDA GRANDE DO RETIRO,Urbana,-12.9474788,-38.4816556,Cloro residual livre (mg/L),"1,74",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,74",1.74,2025-04-29,FAZENDA GRANDE DO RETIRO,True
